category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
sandalwood,10030.0,10031.8,4831.9,4833.2,4833.6,3075.3,3075.0,3075.2,8935.4,8931.0,8932.8,3781.0,3780.4,3780.5,15107.0,15105.1,16462.0,16429.6,3420.2,3419.4,3419.4,1567.0,1566.7,1567.4,5432.2,5431.2,5432.0,11758.5,11754.5,11759.4,10768.6,10769.3,28377.5,28359.0,19273.3,19286.7,19301.4,24711.1,24717.5,24760.4,22066.8,22059.4,22047.8,10892.5,10891.8,10902.1,66317.8,66424.8,1749540.9,1718234.9,19013.5,19013.3,19014.2,9264.3,9261.5,9259.9,1092.6,1092.5,1092.5,1810.3,1810.8,1811.5,19630.9,19647.6,27.870001,41.759998
sandalwood,10026.2,10025.4,4833.1,4830.3,4835.2,3075.7,3075.0,3075.6,8928.9,8929.3,8928.6,3782.6,3782.5,3782.2,15097.5,15098.4,16462.8,16429.8,3419.7,3419.4,3418.9,1567.0,1566.5,1567.1,5433.6,5433.8,5433.2,11762.7,11763.9,11765.0,10770.4,10768.0,28380.8,28374.2,19273.5,19279.7,19277.1,24755.7,24765.1,24763.7,22066.2,22054.4,22050.0,10902.4,10915.9,10900.0,66345.9,66364.8,1704461.1,1671677.4,19016.5,19009.0,19019.5,9261.9,9261.2,9261.3,1092.6,1092.5,1092.5,1810.2,1810.7,1811.4,19639.4,19636.3,27.870001,41.740002
sandalwood,10025.3,10026.6,4836.0,4835.2,4833.6,3076.1,3075.7,3076.2,8927.0,8925.3,8927.4,3784.5,3784.2,3785.3,15103.3,15104.5,16455.4,16429.5,3419.4,3418.8,3419.0,1566.7,1566.4,1567.1,5436.1,5435.0,5435.7,11766.1,11763.7,11772.2,10768.3,10770.1,28361.2,28366.5,19300.1,19288.2,19288.0,24741.9,24760.6,24789.0,22052.2,22049.6,22054.3,10885.4,10894.4,10893.3,66238.3,66565.4,1660256.0,1672616.9,19016.0,19011.7,19022.3,9260.8,9258.7,9259.3,1092.6,1092.5,1092.6,1810.1,1810.8,1811.3,19639.3,19650.5,27.879999,41.770000
sandalwood,10025.3,10025.0,4836.2,4832.5,4833.7,3076.9,3076.3,3077.3,8924.6,8922.1,8924.6,3786.7,3786.6,3786.3,15094.0,15096.7,16456.4,16423.7,3419.5,3419.3,3419.2,1566.7,1566.1,1567.0,5436.9,5436.3,5436.4,11773.6,11775.0,11775.6,10769.8,10768.4,28358.4,28373.8,19266.6,19252.8,19280.1,24669.9,24697.7,24735.8,22069.1,22065.9,22053.8,10896.5,10904.1,10902.7,66369.2,66413.3,1713536.9,1793820.9,19014.0,19013.6,19016.4,9261.0,9261.7,9259.7,1092.6,1092.5,1092.5,1810.0,1810.5,1811.1,19640.9,19640.4,27.900000,41.730000
sandalwood,10025.8,10022.1,4837.6,4835.4,4835.2,3077.2,3076.6,3077.3,8919.8,8919.6,8921.2,3788.2,3788.3,3788.4,15089.4,15102.8,16449.3,16428.7,3419.4,3418.7,3419.3,1566.5,1566.0,1566.8,5438.1,5438.1,5436.8,11778.9,11782.0,11779.9,10770.3,10766.6,28374.6,28374.1,19250.9,19265.2,19262.3,24749.8,24749.2,24766.4,22082.0,22065.3,22050.8,10901.3,10912.7,10916.7,66398.1,66356.2,1728461.4,1677093.0,19010.9,19001.8,19010.1,9259.7,9260.3,9259.1,1092.6,1092.5,1092.5,1809.8,1810.4,1811.1,19629.7,19650.2,27.920000,41.709999
sandalwood,10026.7,10025.4,4834.5,4835.0,4835.0,3077.0,3076.5,3077.4,8916.4,8914.8,8917.8,3790.3,3790.2,3790.2,15096.6,15101.1,16448.4,16435.1,3419.0,3418.5,3418.6,1566.2,1565.8,1566.6,5439.2,5439.9,5439.3,11784.6,11784.0,11783.5,10770.8,10768.6,28332.5,28385.9,19273.8,19304.5,19297.8,24643.7,24688.8,24676.8,22080.1,22049.2,22054.1,10906.3,10905.5,10912.3,66322.9,66368.5,1669333.9,1682305.9,19015.4,19007.1,19017.8,9260.7,9257.9,9259.5,1092.6,1092.6,1092.5,1809.8,1810.4,1811.2,19630.2,19644.3,27.879999,41.680000
sandalwood,10028.7,10025.7,4837.4,4834.4,4834.3,3077.5,3077.2,3077.8,8912.6,8914.3,8914.5,3791.7,3791.7,3791.6,15103.9,15099.1,16452.8,16433.2,3418.9,3418.6,3418.6,1566.1,1565.6,1566.3,5441.6,5441.0,5440.4,11793.1,11789.9,11794.9,10765.9,10767.1,28370.8,28349.4,19270.1,19270.8,19262.6,24672.6,24710.6,24738.3,22074.2,22055.4,22070.2,10893.7,10902.7,10908.6,66300.4,66336.6,1659793.2,1700566.2,19017.4,19009.9,19014.6,9259.5,9257.2,9260.3,1092.6,1092.5,1092.5,1809.7,1810.3,1810.8,19627.5,19641.6,27.879999,41.669998
sandalwood,10022.3,10023.7,4836.5,4836.4,4837.6,3077.5,3077.3,3077.5,8909.7,8910.1,8911.3,3793.8,3793.3,3793.0,15098.4,15099.6,16453.0,16428.3,3418.6,3418.6,3418.1,1565.9,1565.5,1566.3,5440.8,5440.5,5441.3,11797.4,11794.1,11796.6,10764.9,10768.2,28337.6,28358.2,19245.5,19246.9,19253.1,24703.4,24703.8,24754.1,22078.9,22069.3,22069.2,10889.0,10898.2,10900.3,66308.5,66340.3,1686117.5,1705437.6,19006.1,19005.5,19015.9,9256.8,9257.4,9256.0,1092.6,1092.6,1092.5,1809.5,1810.2,1810.9,19635.2,19632.1,27.910000,41.660000
sandalwood,10020.6,10021.5,4841.1,4839.2,4836.1,3077.8,3077.7,3078.0,8907.5,8907.4,8906.0,3796.2,3795.9,3795.4,15092.1,15091.1,16453.9,16424.9,3418.3,3418.2,3417.7,1565.7,1565.4,1566.1,5443.4,5441.7,5443.1,11801.5,11802.9,11804.0,10767.8,10770.0,28352.7,28360.2,19280.6,19256.6,19251.8,24694.1,24748.6,24798.4,22082.5,22068.8,22079.2,10895.4,10910.4,10913.0,66274.5,66350.3,1673557.1,1699595.4,19017.1,19008.9,19014.1,9258.4,9257.0,9253.8,1092.6,1092.5,1092.5,1809.5,1809.9,1810.6,19631.5,19636.2,27.920000,41.700001
sandalwood,10021.1,10021.2,4840.2,4841.1,4841.3,3078.3,3077.9,3078.2,8905.1,8902.7,8905.0,3798.6,3797.7,3798.1,15095.7,15104.8,16450.4,16423.9,3418.0,3418.0,3417.9,1565.8,1565.2,1565.9,5445.0,5445.0,5443.0,11805.0,11809.4,11809.8,10768.4,10769.4,28350.8,28366.2,19245.1,19249.2,19266.5,24674.2,24737.0,24749.5,22087.5,22075.7,22070.9,10889.7,10896.1,10901.5,66279.7,66273.8,1686834.1,1721713.4,19006.8,19007.4,19006.4,9256.7,9255.0,9255.9,1092.6,1092.5,1092.5,1809.3,1810.0,1810.6,19626.1,19640.4,27.910000,41.660000
sandalwood,10018.5,10019.5,4842.1,4840.9,4839.8,3078.9,3078.5,3079.5,8899.9,8900.9,8899.9,3799.8,3799.2,3799.2,15085.0,15093.0,16452.7,16425.2,3417.7,3417.0,3417.4,1565.5,1565.1,1565.7,5445.9,5445.8,5445.0,11815.3,11813.0,11813.4,10768.8,10766.7,28343.6,28357.0,19306.2,19311.5,19299.4,24707.4,24692.4,24764.1,22093.2,22081.3,22084.4,10905.6,10907.0,10909.2,66272.3,66285.2,1682781.5,1648076.6,19011.3,19002.0,19009.4,9259.7,9257.6,9259.0,1092.6,1092.5,1092.5,1809.2,1810.0,1810.6,19641.1,19639.5,27.920000,41.650002
sandalwood,10020.9,10019.2,4842.9,4841.8,4838.9,3079.2,3078.9,3079.2,8894.0,8898.3,8896.7,3801.8,3800.7,3801.4,15093.7,15086.5,16445.4,16424.5,3417.8,3417.4,3417.7,1565.4,1564.9,1565.6,5445.3,5446.7,5446.5,11822.9,11816.9,11821.5,10765.8,10765.5,28335.3,28341.2,19273.8,19288.2,19296.9,24707.0,24747.2,24760.6,22085.1,22082.3,22061.0,10894.2,10895.0,10900.2,66205.9,66373.7,1642846.8,1730974.1,19003.3,19006.0,19012.6,9256.4,9256.1,9257.4,1092.6,1092.6,1092.6,1809.4,1809.9,1810.6,19631.0,19637.1,27.920000,41.660000
sandalwood,10016.2,10018.0,4841.4,4840.5,4842.9,3079.6,3079.6,3079.9,8894.6,8895.9,8895.3,3802.9,3801.8,3802.5,15087.0,15085.9,16450.9,16417.8,3417.8,3417.6,3417.4,1565.1,1564.5,1565.2,5449.0,5446.6,5447.0,11821.1,11821.6,11825.0,10764.8,10766.5,28355.0,28365.9,19274.0,19257.5,19275.8,24725.0,24734.5,24763.7,22090.1,22077.1,22080.8,10909.6,10918.7,10922.2,66283.0,66297.4,1674969.6,1743903.6,19005.8,19007.1,19008.6,9253.0,9253.8,9253.6,1092.6,1092.5,1092.6,1809.2,1809.7,1810.5,19634.4,19632.3,27.920000,41.610001
sandalwood,10017.2,10019.2,4844.9,4843.4,4844.7,3080.6,3080.5,3080.7,8893.3,8892.5,8893.2,3804.8,3805.2,3804.8,15092.6,15089.6,16448.1,16421.2,3417.2,3417.6,3417.1,1564.9,1564.4,1565.0,5450.9,5449.2,5449.4,11829.6,11829.1,11831.8,10763.6,10767.8,28353.0,28364.9,19292.0,19273.9,19307.2,24666.8,24701.7,24692.3,22096.9,22089.1,22088.7,10907.1,10914.9,10917.7,66344.0,66186.0,1664433.6,1693551.8,19002.1,19008.5,19005.8,9255.1,9254.5,9253.9,1092.6,1092.6,1092.5,1809.2,1809.7,1810.5,19629.7,19611.8,27.950001,41.580002
sandalwood,10016.2,10013.7,4845.3,4843.3,4842.4,3081.5,3080.9,3081.5,8889.9,8888.3,8890.4,3807.4,3806.5,3806.5,15085.1,15096.9,16442.4,16420.0,3417.5,3417.0,3417.0,1564.8,1564.3,1564.9,5451.3,5451.3,5450.9,11834.6,11837.6,11832.2,10763.5,10771.5,28344.0,28364.8,19287.2,19279.8,19281.1,24667.2,24686.0,24720.9,22088.6,22078.8,22082.5,10900.5,10910.0,10915.5,66291.9,66180.1,1654029.1,1660256.0,19001.8,18995.3,18991.8,9254.4,9252.3,9254.4,1092.6,1092.5,1092.5,1809.1,1809.6,1810.3,19631.2,19627.0,27.950001,41.549999
sandalwood,10014.9,10013.7,4846.7,4844.7,4845.1,3082.0,3081.4,3081.9,8886.5,8885.8,8885.5,3808.1,3807.9,3808.1,15094.5,15093.1,16445.4,16419.7,3416.8,3416.2,3416.1,1564.6,1564.0,1564.7,5452.8,5452.0,5452.5,11840.7,11840.7,11843.4,10766.4,10765.5,28355.4,28355.4,19245.1,19259.2,19242.8,24682.3,24701.2,24749.0,22084.7,22094.7,22074.6,10909.5,10916.6,10920.9,66260.8,66286.0,1674027.8,1755991.1,18997.7,18996.2,19001.3,9251.4,9254.4,9253.0,1092.6,1092.5,1092.5,1809.0,1809.5,1810.3,19624.8,19628.4,27.969999,41.529999
sandalwood,10013.9,10011.7,4848.3,4847.7,4846.3,3082.8,3081.7,3082.8,8884.8,8883.2,8883.5,3811.0,3810.9,3810.5,15088.1,15088.6,16438.2,16414.2,3416.4,3415.9,3416.2,1564.2,1563.9,1564.7,5453.9,5453.9,5453.6,11844.7,11846.8,11844.2,10766.4,10765.2,28353.4,28369.8,19248.4,19275.6,19282.7,24721.2,24670.4,24679.4,22094.0,22083.9,22067.7,10903.1,10920.9,10925.0,66217.7,66219.5,1716006.2,1634951.5,19000.6,18995.2,19004.3,9255.4,9254.8,9254.8,1092.6,1092.5,1092.5,1808.9,1809.4,1810.1,19624.9,19638.5,27.969999,41.490002
sandalwood,10009.9,10010.3,4850.2,4849.7,4849.5,3083.1,3082.6,3083.7,8880.4,8881.6,8879.6,3812.5,3812.4,3812.2,15084.6,15089.8,16419.7,16419.0,3416.3,3416.1,3416.1,1564.3,1563.8,1564.6,5455.0,5455.4,5453.6,11851.4,11849.6,11851.0,10767.3,10763.1,28372.2,28329.7,19270.8,19282.1,19285.8,24656.3,24713.8,24733.5,22113.9,22086.5,22080.0,10907.1,10914.9,10924.2,66161.3,66269.3,1675441.0,1685162.9,19008.1,19001.9,19002.3,9251.9,9252.1,9252.1,1092.6,1092.6,1092.5,1808.6,1809.2,1809.8,19623.0,19623.3,27.980000,41.490002
sandalwood,10013.7,10014.3,4850.6,4850.9,4851.1,3083.8,3083.6,3084.0,8877.0,8875.2,8876.7,3815.4,3814.5,3814.8,15085.3,15084.5,16438.4,16409.9,3416.3,3415.7,3415.9,1564.3,1563.7,1564.3,5456.8,5456.0,5455.5,11855.2,11856.3,11856.3,10767.2,10765.5,28346.2,28342.8,19300.7,19296.2,19269.9,24700.8,24695.2,24675.2,22107.7,22077.6,22074.5,10914.8,10918.4,10920.5,66213.2,66273.8,1646709.1,1655408.9,19003.4,18997.1,19001.8,9255.3,9251.2,9253.5,1092.6,1092.6,1092.5,1808.5,1809.1,1809.7,19628.3,19628.2,27.980000,41.470001
sandalwood,10011.5,10009.4,4852.8,4851.0,4850.2,3084.6,3084.3,3084.4,8875.1,8874.7,8875.4,3816.7,3816.5,3816.4,15079.7,15084.6,16437.5,16410.7,3415.8,3416.0,3416.0,1564.0,1563.6,1564.3,5457.1,5457.2,5457.1,11860.0,11862.5,11860.9,10763.1,10762.8,28318.5,28334.7,19254.7,19281.6,19286.8,24668.2,24705.0,24702.5,22101.9,22085.4,22083.7,10917.6,10920.6,10921.8,66180.1,66290.4,1675441.0,1682305.9,19007.1,19005.7,19002.8,9254.4,9252.9,9248.1,1092.6,1092.5,1092.6,1808.6,1809.0,1809.7,19628.6,19623.7,27.980000,41.480000
sandalwood,10007.5,10008.7,4851.2,4849.2,4848.2,3085.3,3084.8,3085.4,8871.7,8871.9,8871.0,3818.0,3818.0,3817.9,15075.8,15077.9,16442.3,16408.5,3415.6,3415.4,3415.3,1563.9,1563.3,1564.2,5459.3,5459.6,5458.6,11868.7,11870.7,11868.1,10766.1,10764.6,28341.2,28356.2,19265.2,19289.8,19273.6,24711.5,24684.9,24720.6,22100.6,22069.6,22080.7,10900.9,10922.4,10927.2,66209.6,66291.9,1694515.9,1651276.4,19005.3,18990.3,19006.4,9251.2,9250.9,9250.7,1092.6,1092.5,1092.5,1808.4,1809.0,1809.8,19629.8,19625.2,28.020000,41.340000
sandalwood,10009.9,10007.6,4854.2,4853.3,4852.7,3085.3,3085.1,3085.9,8866.6,8866.2,8867.9,3820.8,3820.3,3820.3,15068.4,15072.2,16435.8,16418.2,3415.1,3415.2,3415.3,1563.6,1563.1,1563.9,5461.0,5460.4,5459.5,11873.4,11874.8,11873.4,10765.6,10764.2,28316.7,28354.5,19279.3,19292.5,19317.1,24647.4,24693.6,24734.5,22102.1,22107.6,22080.3,10922.8,10925.3,10931.0,66345.9,66143.3,1695964.1,1631367.4,18997.8,18993.2,18992.2,9254.1,9252.4,9253.3,1092.6,1092.5,1092.5,1808.3,1808.9,1809.5,19619.3,19629.8,27.990000,41.340000
sandalwood,10007.5,10010.0,4852.8,4854.3,4854.0,3086.4,3086.2,3086.8,8865.7,8865.0,8864.8,3822.3,3821.3,3822.1,15075.3,15082.0,16439.6,16411.9,3415.0,3415.2,3415.1,1563.4,1562.9,1563.6,5462.7,5461.6,5461.0,11875.3,11879.4,11881.8,10765.4,10766.8,28353.7,28333.8,19308.0,19312.7,19313.7,24696.4,24691.5,24736.6,22097.6,22100.5,22089.1,10920.9,10926.6,10931.5,66357.7,66239.8,1678511.5,1667463.6,18998.5,19004.7,18994.6,9251.6,9249.8,9252.6,1092.6,1092.5,1092.5,1808.1,1808.7,1809.4,19647.9,19636.2,28.020000,41.310001
sandalwood,10006.6,10004.6,4854.4,4851.9,4852.8,3087.0,3087.2,3087.2,8855.8,8861.5,8861.8,3823.3,3822.7,3823.1,15077.9,15076.3,16442.1,16407.1,3415.3,3415.1,3415.0,1563.2,1562.7,1563.2,5463.5,5464.0,5463.1,11884.4,11883.9,11882.1,10765.5,10764.1,28361.3,28351.4,19287.4,19318.5,19327.1,24681.5,24681.8,24723.8,22088.0,22076.4,22092.3,10913.5,10920.0,10921.0,66188.5,66313.3,1632261.8,1767197.6,18994.5,18999.3,18999.3,9250.2,9250.0,9248.6,1092.6,1092.5,1092.5,1808.1,1808.5,1809.3,19626.3,19638.6,28.020000,41.240002
sandalwood,10007.0,10003.6,4853.8,4850.6,4853.8,3087.6,3086.9,3087.7,8858.2,8858.3,8856.3,3824.7,3824.3,3824.7,15074.2,15073.6,16433.9,16409.0,3414.8,3414.7,3414.7,1563.1,1562.7,1563.5,5464.0,5464.1,5464.4,11886.5,11888.4,11889.9,10763.7,10764.1,28347.2,28352.6,19303.9,19312.6,19317.6,24633.2,24693.7,24717.6,22096.5,22078.2,22078.8,10914.0,10917.2,10921.5,66239.8,66242.0,1730974.1,1701538.2,18991.4,18990.3,18992.4,9250.2,9251.0,9251.8,1092.6,1092.5,1092.5,1807.8,1808.5,1809.2,19621.9,19620.1,28.010000,41.250000
sandalwood,10005.0,10005.0,4854.6,4854.0,4856.2,3088.4,3087.9,3088.4,8855.5,8855.7,8857.8,3826.7,3826.0,3826.2,15069.0,15072.0,16428.0,16411.8,3414.2,3414.6,3414.2,1563.1,1562.5,1563.2,5465.0,5464.5,5464.7,11893.9,11895.3,11896.3,10763.1,10763.2,28329.0,28330.9,19329.0,19339.6,19311.9,24650.2,24696.7,24694.1,22097.8,22100.3,22087.4,10914.9,10919.7,10923.8,66260.1,65993.5,1681355.5,1652193.0,19005.3,18991.4,18997.7,9250.8,9249.6,9249.9,1092.6,1092.6,1092.5,1807.9,1808.4,1809.1,19621.2,19627.6,28.010000,41.160000
sandalwood,10001.3,9999.6,4854.3,4854.0,4852.6,3089.4,3088.7,3089.4,8854.8,8852.7,8851.2,3829.1,3829.2,3828.5,15069.6,15091.0,16429.8,16410.8,3414.2,3413.5,3414.2,1562.8,1562.4,1563.1,5466.8,5465.4,5465.3,11901.3,11897.8,11901.8,10763.6,10764.4,28330.3,28339.4,19319.3,19302.7,19306.3,24661.9,24679.0,24708.0,22112.7,22108.5,22100.2,10905.9,10909.9,10920.2,66178.6,66243.5,1677565.5,1704461.1,18995.0,18981.4,18990.0,9251.7,9249.5,9249.1,1092.6,1092.5,1092.6,1807.7,1808.3,1809.1,19617.8,19625.2,28.020000,41.180000
sandalwood,10005.8,10005.4,4856.2,4854.0,4853.2,3090.1,3089.0,3090.1,8849.4,8849.6,8849.4,3830.4,3830.0,3830.2,15065.1,15063.3,16427.3,16411.2,3414.5,3414.8,3414.6,1562.8,1562.2,1562.9,5468.8,5468.5,5467.0,11901.9,11904.8,11904.2,10763.3,10762.3,28318.1,28329.3,19301.6,19280.6,19305.4,24708.5,24708.7,24718.1,22129.3,22098.4,22091.7,10909.7,10915.1,10922.7,66181.5,66232.1,1633157.5,1711566.4,18991.2,19003.4,18980.4,9250.3,9247.0,9249.4,1092.6,1092.5,1092.5,1807.7,1808.3,1809.0,19619.5,19630.4,28.049999,41.160000
sandalwood,10003.0,10005.3,4853.1,4853.2,4855.6,3089.9,3089.6,3090.3,8848.7,8846.1,8846.1,3832.3,3832.3,3832.4,15059.2,15064.5,16431.3,16406.0,3413.8,3413.7,3413.9,1562.5,1562.2,1562.8,5468.8,5468.3,5468.1,11908.9,11910.1,11912.4,10763.7,10767.3,28343.7,28344.7,19284.6,19287.0,19308.6,24642.8,24689.1,24695.5,22118.9,22108.3,22087.8,10903.3,10913.4,10920.0,66121.9,66206.6,1646709.1,1687790.6,18987.3,18984.6,18999.4,9247.5,9255.4,9248.2,1092.6,1092.5,1092.6,1807.6,1808.0,1808.9,19615.1,19631.8,28.049999,41.150002
sandalwood,9995.6,10000.8,4858.6,4858.3,4857.0,3090.8,3090.6,3091.1,8844.6,8842.9,8842.8,3834.1,3833.6,3834.0,15058.5,15060.3,16428.0,16397.7,3414.4,3414.1,3414.1,1562.3,1561.9,1562.5,5468.9,5469.0,5468.4,11916.4,11913.8,11915.7,10764.6,10763.0,28331.2,28332.5,19327.9,19307.6,19336.7,24689.5,24711.6,24767.4,22112.8,22110.3,22113.1,10895.4,10895.0,10907.6,66254.2,66245.7,1751857.4,1702024.8,18995.1,18987.4,18991.8,9248.8,9246.1,9247.7,1092.6,1092.6,1092.6,1807.5,1808.1,1808.8,19619.5,19625.0,28.059999,41.150002
sandalwood,9999.5,9998.6,4856.4,4855.8,4855.7,3092.1,3091.4,3092.5,8841.9,8841.8,8840.9,3836.3,3835.7,3836.1,15063.1,15059.1,16426.1,16403.4,3414.0,3414.0,3413.9,1562.2,1561.8,1562.6,5470.3,5470.1,5470.6,11920.3,11921.9,11913.4,10764.1,10760.6,28317.4,28339.3,19329.2,19346.4,19344.5,24658.3,24665.3,24665.5,22127.2,22109.4,22097.3,10915.2,10923.7,10921.3,66197.4,66281.5,1597657.6,1697656.8,18979.6,18985.4,18988.3,9248.1,9247.1,9245.3,1092.6,1092.5,1092.5,1807.3,1807.9,1808.5,19612.0,19631.8,28.059999,41.150002
sandalwood,9997.6,9997.8,4858.8,4857.3,4859.1,3092.2,3091.7,3092.3,8837.5,8836.8,8840.4,3837.6,3837.3,3837.4,15058.7,15064.4,16428.1,16404.5,3413.8,3413.5,3413.1,1562.0,1561.7,1562.4,5473.1,5472.1,5473.8,11923.3,11925.6,11925.7,10759.8,10760.0,28298.7,28331.9,19315.2,19317.6,19305.6,24635.3,24630.5,24659.9,22112.5,22100.3,22092.7,10893.4,10904.6,10913.9,66187.1,66171.2,1629581.2,1700566.2,18986.8,18988.0,18995.8,9246.5,9247.1,9246.3,1092.6,1092.5,1092.5,1807.4,1807.8,1808.5,19612.9,19626.9,28.049999,41.099998
sandalwood,9996.5,9996.5,4858.9,4857.9,4860.2,3092.8,3092.5,3093.1,8835.0,8836.8,8834.2,3840.0,3839.0,3838.9,15066.8,15061.3,16423.1,16396.2,3413.7,3412.8,3413.5,1562.0,1561.5,1562.2,5473.3,5474.3,5472.8,11931.7,11929.9,11930.2,10763.9,10762.3,28309.8,28300.8,19290.4,19296.7,19296.2,24634.2,24656.7,24675.9,22123.7,22114.5,22096.1,10902.0,10908.7,10908.8,66307.0,66130.4,1686117.5,1654948.6,18991.9,18992.5,18983.4,9245.9,9245.1,9245.6,1092.6,1092.6,1092.5,1807.2,1807.8,1808.5,19621.6,19624.4,28.080000,41.060001
sandalwood,9998.6,9992.5,4855.8,4854.4,4857.7,3093.6,3093.1,3093.2,8832.3,8833.4,8831.3,3841.7,3841.6,3841.7,15060.9,15064.3,16424.7,16396.6,3413.4,3412.6,3412.7,1561.8,1561.4,1562.1,5473.5,5473.5,5472.4,11939.3,11936.3,11939.0,10755.4,10759.1,28294.6,28329.3,19323.3,19308.8,19324.4,24707.8,24701.1,24723.6,22101.6,22097.6,22094.9,10892.9,10899.7,10902.2,66224.7,66131.9,1693551.8,1648989.8,18988.7,18990.2,18988.6,9246.9,9244.1,9247.2,1092.6,1092.5,1092.5,1807.0,1807.6,1808.2,19616.4,19617.0,28.059999,41.060001
sandalwood,9995.7,9993.5,4857.8,4858.5,4858.3,3094.1,3093.3,3094.0,8828.7,8828.6,8829.2,3843.0,3842.9,3843.0,15061.3,15071.0,16418.1,16394.9,3412.8,3412.7,3412.7,1561.8,1561.4,1562.0,5476.8,5474.8,5475.4,11938.0,11941.4,11944.7,10760.3,10762.8,28291.6,28317.1,19330.4,19334.4,19336.0,24668.8,24701.3,24704.4,22127.5,22125.9,22112.1,10912.6,10908.9,10907.5,66152.8,66139.2,1701052.1,1698141.0,18988.7,18987.0,18994.8,9246.9,9246.9,9245.3,1092.6,1092.6,1092.6,1807.0,1807.5,1808.2,19611.1,19623.6,28.059999,41.049999
sandalwood,9995.1,9993.3,4859.2,4858.6,4861.2,3095.0,3094.0,3094.9,8825.4,8827.3,8827.4,3844.9,3844.3,3844.1,15071.1,15068.1,16417.4,16398.3,3412.0,3412.2,3412.2,1561.5,1560.9,1561.6,5477.8,5476.4,5477.0,11942.0,11949.0,11949.6,10759.6,10761.7,28301.5,28314.8,19320.8,19331.4,19323.7,24665.6,24692.5,24702.4,22129.0,22099.5,22098.2,10900.6,10914.0,10912.0,66098.8,66174.9,1627799.0,1684209.5,18983.7,18985.1,18988.0,9244.3,9247.5,9245.0,1092.6,1092.5,1092.5,1807.0,1807.6,1808.4,19613.2,19623.9,28.080000,41.000000
sandalwood,9992.7,9996.7,4857.8,4859.2,4859.5,3095.8,3095.4,3095.8,8824.2,8823.0,8823.0,3846.6,3847.3,3847.0,15052.7,15051.8,16416.0,16399.0,3412.6,3413.0,3412.4,1561.7,1561.2,1561.9,5480.2,5478.9,5478.8,11952.5,11950.8,11957.0,10759.7,10759.6,28282.1,28303.6,19331.5,19323.3,19330.6,24675.0,24702.9,24722.0,22134.7,22125.9,22123.1,10907.2,10914.7,10914.3,66079.3,66270.1,1647620.5,1696689.0,18976.3,18981.3,18984.9,9244.0,9245.6,9245.5,1092.6,1092.5,1092.5,1807.1,1807.5,1808.1,19611.8,19631.6,28.120001,40.919998
sandalwood,9992.2,9989.2,4864.4,4862.1,4859.8,3096.3,3095.8,3096.6,8821.4,8820.5,8820.3,3848.4,3847.9,3848.4,15047.7,15057.7,16422.2,16403.0,3412.5,3412.5,3412.7,1561.2,1560.9,1561.6,5479.5,5479.0,5479.5,11958.2,11954.4,11960.5,10759.7,10761.5,28273.8,28311.5,19328.3,19341.3,19336.5,24649.6,24682.6,24675.8,22146.7,22127.1,22126.1,10907.6,10907.4,10922.7,66105.4,66445.2,1721215.5,1696689.0,18979.9,18979.5,18992.7,9245.1,9244.6,9242.5,1092.6,1092.5,1092.6,1806.8,1807.3,1808.1,19617.6,19615.5,28.090000,40.869999
sandalwood,9988.9,9989.0,4862.2,4862.7,4863.3,3097.5,3096.8,3097.5,8818.0,8817.2,8819.0,3850.0,3849.9,3849.9,15052.5,15058.2,16423.1,16401.0,3412.8,3412.9,3412.1,1561.4,1561.0,1561.5,5481.4,5480.8,5480.2,11963.2,11964.8,11963.4,10760.3,10760.2,28278.5,28288.5,19308.1,19315.9,19294.9,24670.3,24659.7,24695.0,22136.9,22109.0,22115.5,10918.6,10927.6,10925.6,66158.4,66026.5,1688269.1,1627131.6,18980.3,18987.5,18981.9,9246.0,9242.7,9243.9,1092.6,1092.6,1092.5,1806.8,1807.3,1808.0,19615.2,19616.9,28.100000,40.880001
sandalwood,9987.0,9993.8,4865.1,4863.7,4862.7,3097.9,3097.8,3098.3,8814.9,8814.5,8815.3,3853.0,3852.7,3852.6,15044.2,15046.1,16412.2,16398.1,3412.8,3412.0,3412.3,1561.1,1560.5,1561.3,5483.4,5482.0,5482.6,11965.9,11970.6,11968.7,10759.8,10760.0,28285.3,28257.5,19316.6,19297.7,19305.9,24615.6,24658.1,24670.7,22129.0,22126.5,22114.3,10919.3,10927.5,10924.7,66182.3,66096.6,1639228.0,1672616.9,18993.4,18982.9,18987.4,9243.6,9243.9,9243.1,1092.6,1092.5,1092.5,1806.8,1807.1,1807.9,19615.9,19622.2,28.129999,40.820000
